Name,Fueltype,Technology,Set,Country,Capacity,Efficiency,Duration,Volume_Mm3,DamHeight_m,StorageCapacity_MWh,DateIn,DateRetrofit,DateMothball,DateOut,lat,lon,EIC,projectID,bus
West Phoenix 3,CCGT,CCGT,PP,US,132,,,,,,1976,,, ,33.4417,-112.1583,,3B,
West Phoenix 4,CCGT,CCGT,PP,US,91,,,,,,2001,,, ,33.4417,-112.1583,,C4-1,
West Phoenix 5,CCGT,CCGT,PP,US,44.6,,,,,,2001,,, ,33.4417,-112.1583,,C4-2,
West Phoenix 6,CCGT,CCGT,PP,US,184.5,,,,,,2003,,, ,33.4417,-112.1583,,C5-1,
West Phoenix 7,CCGT,CCGT,PP,US,184.5,,,,,,2003,,, ,33.4417,-112.1583,,C5-2,
West Phoenix 8,CCGT,CCGT,PP,US,200.6,,,,,,2003,,, ,33.4417,-112.1583,,C5-3,
West Phoenix 9,OCGT,OCGT,PP,US,53.1,,,,,,1972,,, ,33.4417,-112.1583,,GT1,
West Phoenix 10,OCGT,OCGT,PP,US,53.1,,,,,,1973,,, ,33.4417,-112.1583,,GT2,
Saguaro 1,OCGT,OCGT,PP,US,78.3,,,,,,2002,,, ,32.5517,-111.3,,GE1,
Saguaro 2,OCGT,OCGT,PP,US,53.1,,,,,,1972,,, ,32.5517,-111.3,,GT1,
Saguaro 3,OCGT,OCGT,PP,US,53.1,,,,,,1973,,, ,32.5517,-111.3,,GT2,
Yucca 1,OCGT,OCGT,PP,US,23.6,,,,,,1971,,, ,32.7214,-114.7106,,GT1,
Yucca 2,OCGT,OCGT,PP,US,23.6,,,,,,1971,,, ,32.7214,-114.7106,,GT2,
Yucca 3,oil,oil,PP,US,25.3,,,,,,1978,,, ,32.7214,-114.7106,,GT21,
Yucca 4,OCGT,OCGT,PP,US,72.4,,,,,,1973,,, ,32.7214,-114.7106,,GT3,
Yucca 5,oil,oil,PP,US,72.4,,,,,,1974,,, ,32.7214,-114.7106,,GT4,
Yucca 6,OCGT,OCGT,PP,US,60.5,,,,,,2008,,, ,32.7214,-114.7106,,GT5,
Yucca 7,OCGT,OCGT,PP,US,60.5,,,,,,2008,,, ,32.7214,-114.7106,,GT6,
Yucca 8,OCGT,OCGT,PP,US,86.7,,,,,,1959,,, ,32.7214,-114.7106,,ST1,
Demoss Petrie 1,OCGT,OCGT,PP,US,85,,,,,,2001,,, ,32.252273,-110.992148,,GT2,
H Wilson Sundt Generating Station 1,OCGT,OCGT,PP,US,173.3,,,,,,1967,,, ,32.16,-110.9047,,4,
H Wilson Sundt Generating Station 2,OCGT,OCGT,PP,US,27,,,,,,1972,,, ,32.16,-110.9047,,GT1,
H Wilson Sundt Generating Station 3,OCGT,OCGT,PP,US,27,,,,,,1972,,, ,32.16,-110.9047,,GT2,
H Wilson Sundt Generating Station 4,OCGT,OCGT,PP,US,18.8,,,,,,2020,,, ,32.16,-110.9047,,RIC1,
H Wilson Sundt Generating Station 5,OCGT,OCGT,PP,US,18.8,,,,,,2019,,, ,32.16,-110.9047,,RIC10,
H Wilson Sundt Generating Station 6,OCGT,OCGT,PP,US,18.8,,,,,,2020,,, ,32.16,-110.9047,,RIC2,
H Wilson Sundt Generating Station 7,OCGT,OCGT,PP,US,18.8,,,,,,2020,,, ,32.16,-110.9047,,RIC3,
H Wilson Sundt Generating Station 8,OCGT,OCGT,PP,US,18.8,,,,,,2020,,, ,32.16,-110.9047,,RIC4,
H Wilson Sundt Generating Station 9,OCGT,OCGT,PP,US,18.8,,,,,,2020,,, ,32.16,-110.9047,,RIC5,
H Wilson Sundt Generating Station 10,OCGT,OCGT,PP,US,18.8,,,,,,2019,,, ,32.16,-110.9047,,RIC6,
H Wilson Sundt Generating Station 11,OCGT,OCGT,PP,US,18.8,,,,,,2019,,, ,32.16,-110.9047,,RIC7,
H Wilson Sundt Generating Station 12,OCGT,OCGT,PP,US,18.8,,,,,,2019,,, ,32.16,-110.9047,,RIC8,
H Wilson Sundt Generating Station 13,OCGT,OCGT,PP,US,18.8,,,,,,2019,,, ,32.16,-110.9047,,RIC9,
H Wilson Sundt Generating Station 14,OCGT,OCGT,PP,US,113.6,,,,,,1962,,, ,32.16,-110.9047,,ST3,
Cross 1,coal,coal,PP,US,590.9,,,,,,1995,,, ,33.371506,-80.113235,,1,
Cross 2,coal,coal,PP,US,556.2,,,,,,1984,,, ,33.371506,-80.113235,,2,
Cross 3,coal,coal,PP,US,591,,,,,,2007,,, ,33.371506,-80.113235,,3,
Cross 4,coal,coal,PP,US,652,,,,,,2008,,, ,33.371506,-80.113235,,4,
Seminole (FL) 1,coal,coal,PP,US,714.6,,,,,,1984,,,2024,29.733056,-81.632778,,1,
Seminole (FL) 2,coal,coal,PP,US,714.6,,,,,,1984,,, ,29.733056,-81.632778,,2,
Agua Fria 1,OCGT,OCGT,PP,US,113.6,,,,,,1958,,, ,33.5561,-112.2153,,AF1,
Agua Fria 2,OCGT,OCGT,PP,US,113.6,,,,,,1957,,, ,33.5561,-112.2153,,AF2,
Agua Fria 3,oil,oil,PP,US,163.2,,,,,,1961,,, ,33.5561,-112.2153,,AF3,
Agua Fria 4,OCGT,OCGT,PP,US,80.5,,,,,,1975,,, ,33.5561,-112.2153,,AF4,
Agua Fria 5,OCGT,OCGT,PP,US,71.2,,,,,,1974,,, ,33.5561,-112.2153,,AF5,
Agua Fria 6,OCGT,OCGT,PP,US,71.2,,,,,,1974,,, ,33.5561,-112.2153,,AF6,
Agua Fria 7,OCGT,OCGT,PP,US,49.5,,,,,,2022,,, ,33.5561,-112.2153,,AF7,
Agua Fria 8,OCGT,OCGT,PP,US,49.5,,,,,,2022,,, ,33.5561,-112.2153,,AF8,
Agua Fria 9,other,battery,Store,US,25,,,,,,2021,,, ,33.5561,-112.2153,,AFSB1,
Agua Fria 10,solar,solar,PP,US,0.2,,,,,,2001,,, ,33.5561,-112.2153,,PV-3,
Crosscut 1,hydro,Reservoir,PP,US,3,,,,,,1939,,, ,33.439375,-111.946052,,CC5,
Horse Mesa 1,hydro,Pumped Storage,Store,US,9.9,,,,,,1927,,, ,33.5907,-111.344,,HM1,
Horse Mesa 2,hydro,Pumped Storage,Store,US,9.9,,,,,,1927,,, ,33.5907,-111.344,,HM2,
Horse Mesa 3,hydro,Pumped Storage,Store,US,9.9,,,,,,1927,,, ,33.5907,-111.344,,HM3,
Horse Mesa 4,hydro,Pumped Storage,Store,US,99.8,,,,,,1972,,, ,33.5907,-111.344,,HM4,
Kyrene 1,OCGT,OCGT,PP,US,34.5,,,,,,1952,,, ,33.3556,-111.9353,,KY1,
Kyrene 2,OCGT,OCGT,PP,US,73.5,,,,,,1954,,, ,33.3556,-111.9353,,KY2,
Kyrene 3,OCGT,OCGT,PP,US,53.1,,,,,,1971,,, ,33.3556,-111.9353,,KY4,
Kyrene 4,OCGT,OCGT,PP,US,60.3,,,,,,1973,,, ,33.3556,-111.9353,,KY5,
Kyrene 5,OCGT,OCGT,PP,US,60.3,,,,,,1973,,, ,33.3556,-111.9353,,KY6,
Kyrene 6,CCGT,CCGT,PP,US,170,,,,,,2002,,, ,33.3556,-111.9353,,KY7,
Kyrene 7,CCGT,CCGT,PP,US,122,,,,,,2002,,, ,33.3556,-111.9353,,KY7A,
Mormon Flat 1,hydro,Pumped Storage,Store,US,9.2,,,,,,1926,,, ,33.5536,-111.4431,,MF1,
Mormon Flat 2,hydro,Pumped Storage,Store,US,54.3,,,,,,1971,,, ,33.5536,-111.4431,,MF2,
Roosevelt 1,hydro,Reservoir,PP,US,36,,,,,,1973,,, ,33.671104,-111.161786,,ROOS,
Stewart Mountain 1,hydro,Reservoir,PP,US,13,,,,,,1930,,, ,33.5661,-111.536,,SM,
McClure 1,oil,oil,PP,US,71.2,,,,,,1980,,, ,37.62936,-120.93139,,1,
McClure 2,OCGT,OCGT,PP,US,71.2,,,,,,1981,,, ,37.62936,-120.93139,,2,
Davis Dam 1,hydro,Reservoir,PP,US,51.7,,,,,,1951,,, ,35.197044,-114.570669,,1,
Davis Dam 2,hydro,Reservoir,PP,US,51.7,,,,,,1951,,, ,35.197044,-114.570669,,2,
Davis Dam 3,hydro,Reservoir,PP,US,48,,,,,,1951,,, ,35.197044,-114.570669,,3,
Davis Dam 4,hydro,Reservoir,PP,US,51.7,,,,,,1951,,, ,35.197044,-114.570669,,4,
Davis Dam 5,hydro,Reservoir,PP,US,51.7,,,,,,1951,,, ,35.197044,-114.570669,,5,
Glen Canyon Dam 1,hydro,Reservoir,PP,US,165,,,,,,1964,,, ,36.936614,-111.483872,,1,
Glen Canyon Dam 2,hydro,Reservoir,PP,US,165,,,,,,1964,,, ,36.936614,-111.483872,,2,
Glen Canyon Dam 3,hydro,Reservoir,PP,US,165,,,,,,1964,,, ,36.936614,-111.483872,,3,
Glen Canyon Dam 4,hydro,Reservoir,PP,US,165,,,,,,1965,,, ,36.936614,-111.483872,,4,
Glen Canyon Dam 5,hydro,Reservoir,PP,US,165,,,,,,1965,,, ,36.936614,-111.483872,,5,
Glen Canyon Dam 6,hydro,Reservoir,PP,US,165,,,,,,1965,,, ,36.936614,-111.483872,,6,
Glen Canyon Dam 7,hydro,Reservoir,PP,US,157,,,,,,1966,,, ,36.936614,-111.483872,,7,
Glen Canyon Dam 8,hydro,Reservoir,PP,US,165,,,,,,1966,,, ,36.936614,-111.483872,,8,
Hoover Dam (NV) 1,hydro,Reservoir,PP,US,2.4,,,,,,1936,,, ,36.01551,-114.738006,,N0,
Hoover Dam (NV) 2,hydro,Reservoir,PP,US,130,,,,,,1936,,, ,36.01551,-114.738006,,N1,
Hoover Dam (NV) 3,hydro,Reservoir,PP,US,130,,,,,,1936,,, ,36.01551,-114.738006,,N2,
Hoover Dam (NV) 4,hydro,Reservoir,PP,US,130,,,,,,1937,,, ,36.01551,-114.738006,,N3,
Hoover Dam (NV) 5,hydro,Reservoir,PP,US,130,,,,,,1936,,, ,36.01551,-114.738006,,N4,
Hoover Dam (NV) 6,hydro,Reservoir,PP,US,130,,,,,,1938,,, ,36.01551,-114.738006,,N5,
Hoover Dam (NV) 7,hydro,Reservoir,PP,US,130,,,,,,1938,,, ,36.01551,-114.738006,,N6,
Hoover Dam (NV) 8,hydro,Reservoir,PP,US,127,,,,,,1944,,, ,36.01551,-114.738006,,N7,
Hoover Dam (NV) 9,hydro,Reservoir,PP,US,130,,,,,,1961,,, ,36.01551,-114.738006,,N8,
Lake Creek Dam 1,hydro,Reservoir,PP,US,1.5,,,,,,1981,,, ,40.493631,-111.312506,,1,
Apache Station 1,OCGT,OCGT,PP,US,11.5,,,,,,1963,,, ,32.0603,-109.8931,,GT1,
Apache Station 2,OCGT,OCGT,PP,US,20.4,,,,,,1972,,, ,32.0603,-109.8931,,GT2,
Apache Station 3,OCGT,OCGT,PP,US,78.7,,,,,,1975,,, ,32.0603,-109.8931,,GT3,
Apache Station 4,OCGT,OCGT,PP,US,60.5,,,,,,2002,,, ,32.0603,-109.8931,,GT4,
Apache Station 5,OCGT,OCGT,PP,US,81.6,,,,,,1964,,, ,32.0603,-109.8931,,ST1,
Apache Station 6,OCGT,OCGT,PP,US,204,,,,,,1979,,, ,32.0603,-109.8931,,ST2,
Apache Station 7,coal,coal,PP,US,204,,,,,,1979,,, ,32.0603,-109.8931,,ST3,
Turlock Lake 1,hydro,Reservoir,PP,US,1.1,,,,,,1980,,, ,37.611461,-120.594678,,1,
Turlock Lake 2,hydro,Reservoir,PP,US,1.1,,,,,,1980,,, ,37.611461,-120.594678,,2,
Turlock Lake 3,hydro,Reservoir,PP,US,1.1,,,,,,1980,,, ,37.611461,-120.594678,,3,
Hickman 1,hydro,Reservoir,PP,US,0.5,,,,,,1979,,, ,37.621536,-120.746247,,1,
Hickman 2,hydro,Reservoir,PP,US,0.5,,,,,,1979,,, ,37.621536,-120.746247,,2,
GREC 1,coal,coal,PP,US,594,,,,,,1985,,, ,36.190278,-95.2894,,2,
GREC 2,CCGT,CCGT,PP,US,369,,,,,,2017,,, ,36.190278,-95.2894,,3CT,
GREC 3,CCGT,CCGT,PP,US,231.3,,,,,,2017,,, ,36.190278,-95.2894,,3ST,
Carpenter 1,hydro,Reservoir,PP,US,28,,,,,,1932,,, ,34.4425,-93.0262,,1,
Carpenter 2,hydro,Reservoir,PP,US,28,,,,,,1932,,, ,34.4425,-93.0262,,2,
Lake Catherine 1,OCGT,OCGT,PP,US,552.5,,,,,,1970,,,2025,34.4341,-92.9049,,4,
Osceola (AR) 1,oil,oil,PP,US,1.6,,,,,,1992,,, ,35.705381,-89.9689,,9,
Remmel 1,hydro,Reservoir,PP,US,3,,,,,,1925,,, ,34.4272,-92.8941,,1,
Remmel 2,hydro,Reservoir,PP,US,3,,,,,,1925,,, ,34.4272,-92.8941,,2,
Remmel 3,hydro,Reservoir,PP,US,3,,,,,,1925,,, ,34.4272,-92.8941,,3,
Volta 2 1,hydro,Reservoir,PP,US,1,,,,,,1981,,, ,40.45193,-121.86215,,1,
Beaver Dam 1,hydro,Reservoir,PP,US,56,,,,,,1965,,, ,36.421507,-93.847373,,1,
Beaver Dam 2,hydro,Reservoir,PP,US,56,,,,,,1965,,, ,36.421507,-93.847373,,2,
Degray 1,hydro,Reservoir,PP,US,40,,,,,,1972,,, ,34.211913,-93.110963,,1,
Degray 2,hydro,Reservoir,PP,US,30,,,,,,1972,,, ,34.211913,-93.110963,,2,
Greers Ferry Lake 1,hydro,Reservoir,PP,US,48,,,,,,1964,,, ,35.5207,-91.9953,,1,
Greers Ferry Lake 2,hydro,Reservoir,PP,US,48,,,,,,1964,,, ,35.5207,-91.9953,,2,
Municipal Light 1,oil,oil,PP,US,2,,,,,,1963,,, ,36.3858,-90.1867,,1,
Municipal Light 2,oil,oil,PP,US,0.6,,,,,,1952,,, ,36.3858,-90.1867,,2,
Municipal Light 3,oil,oil,PP,US,2.2,,,,,,1976,,, ,36.3858,-90.1867,,4,
Municipal Light 4,oil,oil,PP,US,1.3,,,,,,1959,,, ,36.3858,-90.1867,,6,
Municipal Light 5,oil,oil,PP,US,1.1,,,,,,1955,,, ,36.3858,-90.1867,,7,
Narrows (AR) 1,hydro,Reservoir,PP,US,8.5,,,,,,1950,,, ,34.148427,-93.715168,,1,
Narrows (AR) 2,hydro,Reservoir,PP,US,8.5,,,,,,1950,,, ,34.148427,-93.715168,,2,
Narrows (AR) 3,hydro,Reservoir,PP,US,8.5,,,,,,1969,,, ,34.148427,-93.715168,,3,
Norfork 1,hydro,Reservoir,PP,US,40.2,,,,,,1950,,, ,36.2491,-92.2401,,1,
Norfork 2,hydro,Reservoir,PP,US,40.2,,,,,,1944,,, ,36.2491,-92.2401,,2,
Blakely Mountain 1,hydro,Reservoir,PP,US,37.5,,,,,,1955,,, ,34.570984,-93.194425,,1,
Blakely Mountain 2,hydro,Reservoir,PP,US,37.5,,,,,,1955,,, ,34.570984,-93.194425,,2,
Bull Shoals 1,hydro,Reservoir,PP,US,40,,,,,,1952,,, ,36.3635,-92.5763,,1,
Bull Shoals 2,hydro,Reservoir,PP,US,40,,,,,,1952,,, ,36.3635,-92.5763,,2,
Bull Shoals 3,hydro,Reservoir,PP,US,40,,,,,,1952,,, ,36.3635,-92.5763,,3,
Bull Shoals 4,hydro,Reservoir,PP,US,40,,,,,,1953,,, ,36.3635,-92.5763,,4,
Bull Shoals 5,hydro,Reservoir,PP,US,45,,,,,,1962,,, ,36.3635,-92.5763,,5,
Bull Shoals 6,hydro,Reservoir,PP,US,45,,,,,,1962,,, ,36.3635,-92.5763,,6,
Bull Shoals 7,hydro,Reservoir,PP,US,45,,,,,,1963,,, ,36.3635,-92.5763,,7,
Bull Shoals 8,hydro,Reservoir,PP,US,45,,,,,,1963,,, ,36.3635,-92.5763,,8,
Dardanelle 1,hydro,Reservoir,PP,US,40.2,,,,,,1965,,, ,35.2503,-93.1686,,1,
Dardanelle 2,hydro,Reservoir,PP,US,40.2,,,,,,1965,,, ,35.2503,-93.1686,,2,
Dardanelle 3,hydro,Reservoir,PP,US,40.2,,,,,,1965,,, ,35.2503,-93.1686,,3,
Dardanelle 4,hydro,Reservoir,PP,US,40.2,,,,,,1966,,, ,35.2503,-93.1686,,4,
Thomas Fitzhugh 1,CCGT,CCGT,PP,US,59,,,,,,1963,,, ,35.462382,-93.804926,,1,
Thomas Fitzhugh 2,CCGT,CCGT,PP,US,126,,,,,,2002,,, ,35.462382,-93.804926,,2,
Carl Bailey 1,OCGT,OCGT,PP,US,120,,,,,,1966,,, ,35.260102,-91.363426,,1,
McClellan (AR) 1,OCGT,OCGT,PP,US,136,,,,,,1972,,, ,33.5648,-92.7917,,1,
Clinton Power Station 1,nuclear,nuclear,PP,US,1138.3,,,,,,1987,,, ,40.1719,-88.8339,,1,
Wolf Creek Generating Station 1,nuclear,nuclear,PP,US,1267.7,,,,,,1985,,, ,38.23926,-95.68978,,1,
Alta Powerhouse 1,hydro,Reservoir,PP,US,1,,,,,,1902,,, ,39.215979,-120.80355,,1,
Angels 1,hydro,Reservoir,PP,US,1.4,,,,,,1940,,, ,38.071944,-120.539444,,1,
Balch 1 1,hydro,Reservoir,PP,US,31,,,,,,1927,,, ,36.909137,-119.087712,,1,
Balch 2 1,hydro,Reservoir,PP,US,48.6,,,,,,1958,,, ,36.908907,-119.087556,,2,
Balch 2 2,hydro,Reservoir,PP,US,48.6,,,,,,1958,,, ,36.908907,-119.087556,,3,
Belden 1,hydro,Reservoir,PP,US,117.9,,,,,,1969,,, ,40.007445,-121.249438,,1,
Bucks Creek 1,hydro,Reservoir,PP,US,33,,,,,,1928,,, ,39.91062,-121.327692,,H1,
Bucks Creek 2,hydro,Reservoir,PP,US,33,,,,,,1928,,, ,39.91062,-121.327692,,H2,
Butt Valley 1,hydro,Reservoir,PP,US,40,,,,,,1958,,, ,40.175656,-121.190663,,1,
Caribou 1 1,hydro,Reservoir,PP,US,23.8,,,,,,1921,,, ,40.085476,-121.148241,,1,
Caribou 1 2,hydro,Reservoir,PP,US,25,,,,,,1921,,, ,40.085476,-121.148241,,2,
Caribou 1 3,hydro,Reservoir,PP,US,25,,,,,,1924,,, ,40.085476,-121.148241,,3,
Caribou 2 1,hydro,Reservoir,PP,US,60.3,,,,,,1958,,, ,40.085997,-121.149373,,4,
Caribou 2 2,hydro,Reservoir,PP,US,57.6,,,,,,1958,,, ,40.085997,-121.149373,,5,
Centerville PH 1,hydro,Reservoir,PP,US,5.5,,,,,,1900,,, ,39.788877,-121.657383,,1,
Centerville PH 2,hydro,Reservoir,PP,US,0.9,,,,,,1900,,, ,39.788877,-121.657383,,2,
Chili Bar 1,hydro,Reservoir,PP,US,8.3,,,,,,1965,,, ,38.771764,-120.813239,,1,
Coleman PH 1,hydro,Reservoir,PP,US,12.1,,,,,,1979,,, ,40.404645,-122.121904,,1,
Cow Creek 1,hydro,Reservoir,PP,US,0.7,,,,,,1907,,,2024,40.570817,-122.02093,,1,
Cow Creek 2,hydro,Reservoir,PP,US,0.7,,,,,,1907,,,2024,40.570817,-122.02093,,2,
Cresta 1,hydro,Reservoir,PP,US,36.9,,,,,,1949,,, ,39.825907,-121.409687,,1,
Cresta 2,hydro,Reservoir,PP,US,36.9,,,,,,1950,,, ,39.825907,-121.409687,,2,
De Sabla 1,hydro,Reservoir,PP,US,18.4,,,,,,1963,,, ,39.869265,-121.631819,,1,
Deer Creek PH 1,hydro,Reservoir,PP,US,5.5,,,,,,1908,,, ,39.29807,-120.8443,,1,
Drum 1 1,hydro,Reservoir,PP,US,12,,,,,,1913,,, ,39.256873,-120.767437,,1,
Drum 1 2,hydro,Reservoir,PP,US,12,,,,,,1913,,, ,39.256873,-120.767437,,2,
Drum 1 3,hydro,Reservoir,PP,US,12,,,,,,1922,,, ,39.256873,-120.767437,,3,
Drum 1 4,hydro,Reservoir,PP,US,13.2,,,,,,1928,,, ,39.256873,-120.767437,,4,
Drum 2 1,hydro,Reservoir,PP,US,53.1,,,,,,1965,,, ,39.257388,-120.767046,,5,
Dutch Flat 1,hydro,Reservoir,PP,US,22,,,,,,1943,,, ,39.216985,-120.835587,,1,
El Dorado 1,hydro,Reservoir,PP,US,10,,,,,,1924,,, ,38.793574,-120.619152,,1,
El Dorado 2,hydro,Reservoir,PP,US,10,,,,,,1924,,, ,38.793574,-120.619152,,2,
Electra 1,hydro,Reservoir,PP,US,32.3,,,,,,1948,,, ,38.330985,-120.669901,,1,
Electra 2,hydro,Reservoir,PP,US,35.1,,,,,,1948,,, ,38.330985,-120.669901,,2,
Electra 3,hydro,Reservoir,PP,US,35.1,,,,,,1948,,, ,38.330985,-120.669901,,3,
Haas 1,hydro,Reservoir,PP,US,67.5,,,,,,1958,,, ,36.927424,-119.02025,,H1,
Haas 2,hydro,Reservoir,PP,US,67.5,,,,,,1958,,, ,36.927424,-119.02025,,H2,
Halsey 1,hydro,Reservoir,PP,US,13.6,,,,,,1916,,, ,38.956985,-121.041932,,1,
Hamilton Branch 1,hydro,Reservoir,PP,US,2.6,,,,,,1921,,, ,40.268712,-121.089479,,1,
Hamilton Branch 2,hydro,Reservoir,PP,US,2.7,,,,,,1921,,, ,40.268712,-121.089479,,2,
Hat Creek 1 1,hydro,Reservoir,PP,US,10,,,,,,1921,,, ,40.929297,-121.544462,,1,
Hat Creek 2 1,hydro,Reservoir,PP,US,10,,,,,,1921,,, ,40.960675,-121.548657,,1,
Humboldt Bay 1,OCGT,OCGT,PP,US,16.7,,,,,,2010,,, ,40.7415,-124.2103,,IC1,
Humboldt Bay 2,OCGT,OCGT,PP,US,16.7,,,,,,2010,,, ,40.7415,-124.2103,,IC10,
Humboldt Bay 3,OCGT,OCGT,PP,US,16.7,,,,,,2010,,, ,40.7415,-124.2103,,IC2,
Humboldt Bay 4,OCGT,OCGT,PP,US,16.7,,,,,,2011,,, ,40.7415,-124.2103,,IC3,
Humboldt Bay 5,OCGT,OCGT,PP,US,16.7,,,,,,2010,,, ,40.7415,-124.2103,,IC4,
Humboldt Bay 6,OCGT,OCGT,PP,US,16.7,,,,,,2010,,, ,40.7415,-124.2103,,IC5,
Humboldt Bay 7,OCGT,OCGT,PP,US,16.7,,,,,,2010,,, ,40.7415,-124.2103,,IC6,
Humboldt Bay 8,OCGT,OCGT,PP,US,16.7,,,,,,2010,,, ,40.7415,-124.2103,,IC7,
Humboldt Bay 9,OCGT,OCGT,PP,US,16.7,,,,,,2010,,, ,40.7415,-124.2103,,IC8,
Humboldt Bay 10,OCGT,OCGT,PP,US,16.7,,,,,,2010,,, ,40.7415,-124.2103,,IC9,
Inskip 1,hydro,Reservoir,PP,US,7.6,,,,,,1979,,, ,40.400988,-121.965502,,1,
James B Black 1,hydro,Reservoir,PP,US,85.1,,,,,,1966,,, ,40.992295,-121.975182,,1,
James B Black 2,hydro,Reservoir,PP,US,83.5,,,,,,1965,,, ,40.992295,-121.975182,,2,
Kerckhoff 1,hydro,Reservoir,PP,US,11.3,,,,,,1920,,, ,37.092486,-119.552826,,H1,
Kerckhoff 2,hydro,Reservoir,PP,US,11.3,,,,,,1920,,, ,37.092486,-119.552826,,H3,
Kilarc 1,hydro,Reservoir,PP,US,1.5,,,,,,1904,,,2024,40.677827,-121.873253,,1,
Kings River PH 1,hydro,Reservoir,PP,US,48.6,,,,,,1962,,, ,36.888166,-119.158777,,H1,
Lime Saddle 1,hydro,Reservoir,PP,US,1,,,,,,1906,,, ,39.698755,-121.57096,,1,
Lime Saddle 2,hydro,Reservoir,PP,US,1,,,,,,1906,,, ,39.698755,-121.57096,,2,
Merced Falls 1,hydro,Reservoir,PP,US,3.4,,,,,,1930,,, ,37.52301,-120.329905,,1,
Dynegy Moss Landing Power Plant Hybrid 1,other,battery,Store,US,300,,,,,,2021,,, ,36.804837,-121.782241,,BAT1,
Dynegy Moss Landing Power Plant Hybrid 2,other,battery,Store,US,100,,,,,,2021,,, ,36.804837,-121.782241,,BAT2,
Dynegy Moss Landing Power Plant Hybrid 3,CCGT,CCGT,PP,US,233,,,,,,2002,,, ,36.804837,-121.782241,,CT1A,
Dynegy Moss Landing Power Plant Hybrid 4,CCGT,CCGT,PP,US,233,,,,,,2002,,, ,36.804837,-121.782241,,CT1B,
Dynegy Moss Landing Power Plant Hybrid 5,CCGT,CCGT,PP,US,233,,,,,,2002,,, ,36.804837,-121.782241,,CT2A,
Dynegy Moss Landing Power Plant Hybrid 6,CCGT,CCGT,PP,US,233,,,,,,2002,,, ,36.804837,-121.782241,,CT2B,
Dynegy Moss Landing Power Plant Hybrid 7,CCGT,CCGT,PP,US,233,,,,,,2002,,, ,36.804837,-121.782241,,ST1,
Dynegy Moss Landing Power Plant Hybrid 8,CCGT,CCGT,PP,US,233,,,,,,2002,,, ,36.804837,-121.782241,,ST2,
Murphys 1,hydro,Reservoir,PP,US,3.6,,,,,,1954,,, ,38.147093,-120.446396,,1,
Narrows PH 1,hydro,Reservoir,PP,US,10.2,,,,,,1942,,, ,39.2364,-121.271741,,1,
Phoenix 1,hydro,Reservoir,PP,US,1.6,,,,,,1940,,, ,38.032103,-120.326537,,1,
Pit 1 1,hydro,Reservoir,PP,US,34.6,,,,,,1922,,, ,40.99084,-121.498243,,H1,
Pit 1 2,hydro,Reservoir,PP,US,34.6,,,,,,1922,,, ,40.99084,-121.498243,,H2,
Pit 3 1,hydro,Reservoir,PP,US,26.7,,,,,,1925,,, ,40.997448,-121.748139,,H1,
Pit 3 2,hydro,Reservoir,PP,US,26.7,,,,,,1925,,, ,40.997448,-121.748139,,H2,
Pit 3 3,hydro,Reservoir,PP,US,26.7,,,,,,1925,,, ,40.997448,-121.748139,,H3,
Pit 4 1,hydro,Reservoir,PP,US,51.7,,,,,,1955,,, ,40.986361,-121.84944,,1,
Pit 4 2,hydro,Reservoir,PP,US,51.7,,,,,,1955,,, ,40.986361,-121.84944,,2,
Pit 5 1,hydro,Reservoir,PP,US,38.2,,,,,,1944,,, ,40.986197,-121.977594,,H1,
Pit 5 2,hydro,Reservoir,PP,US,38.2,,,,,,1944,,, ,40.986197,-121.977594,,H2,
Pit 5 3,hydro,Reservoir,PP,US,33.2,,,,,,1944,,, ,40.986197,-121.977594,,H3,
Pit 5 4,hydro,Reservoir,PP,US,32,,,,,,1944,,, ,40.986197,-121.977594,,H4,
Pit 6 1,hydro,Reservoir,PP,US,39.6,,,,,,1965,,, ,40.922568,-121.992906,,H1,
Pit 6 2,hydro,Reservoir,PP,US,39.6,,,,,,1965,,, ,40.922568,-121.992906,,H2,
Pit 7 1,hydro,Reservoir,PP,US,57.6,,,,,,1965,,, ,40.847462,-121.990798,,H1,
Pit 7 2,hydro,Reservoir,PP,US,52.2,,,,,,1965,,, ,40.847462,-121.990798,,H2,
Poe 1,hydro,Reservoir,PP,US,71.4,,,,,,1958,,, ,39.722892,-121.469814,,1,
Poe 2,hydro,Reservoir,PP,US,71.4,,,,,,1958,,, ,39.722892,-121.469814,,2,
Potter Valley 1,hydro,Reservoir,PP,US,4.4,,,,,,1939,,, ,39.361786,-123.127934,,1,
Potter Valley 2,hydro,Reservoir,PP,US,2,,,,,,1910,,, ,39.361786,-123.127934,,2,
Potter Valley 3,hydro,Reservoir,PP,US,3,,,,,,1917,,, ,39.361786,-123.127934,,3,
Rock Creek 1,hydro,Reservoir,PP,US,63,,,,,,1950,,, ,39.90521,-121.345226,,H1,
Rock Creek 2,hydro,Reservoir,PP,US,63,,,,,,1950,,, ,39.90521,-121.345226,,H2,
San Joaquin 2 1,hydro,Reservoir,PP,US,2.8,,,,,,1917,,, ,37.203233,-119.497508,,1,
San Joaquin 3 1,hydro,Reservoir,PP,US,4,,,,,,1923,,, ,37.253718,-119.519352,,3,
Salt Springs 1,hydro,Reservoir,PP,US,12.3,,,,,,1931,,, ,38.497914,-120.21811,,1,
